product_id,category_id,discount_id,product_name,product_price,product_description,unit,value,product_code,created_date,product_detailed_description,product_additional_info
140,10,1,반려견용 치약 70g,5000,반려견 구강 건강을 위한 치약,g,70,D3a140,2024.7.14,"반려견용 치약 70g은 반려견의 구강 건강을 위한 필수 아이템입니다. 특수 설계된 저불소 성분이 포함되어 있으며, 강아지의 치아와 잇몸을 효과적으로 청소하고 박테리아를 제거합니다. 상쾌한 맛으로 강아지가 치약을 쉽게 받아들이며, 구취 제거와 치석 예방에도 도움을 줍니다. 매일 사용으로 건강한 입 속 환경을 유지하세요.",
141,12,1,반려견패드(대) 60X70cm*45매,8480,크기가 크고 흡수력이 우수하여 실내를 청결하게 유지할 수 있습니다.,개,45,D3z141,2024.7.15,"반려견패드(대) 60x70cm 45매는 대형 반려견을 위한 고성능 패드입니다. 넉넉한 크기로 실내에서의 사용이 용이하며, 강력한 흡수력으로 소변과 냄새를 빠르게 흡수하여 깨끗한 환경을 유지합니다. 고급 흡수층은 변형 없이 오랜 시간 사용 가능하며, 패드는 바닥에 안정적으로 부착되어 미끄러짐을 방지합니다. 통기성이 뛰어난 상단 층은 반려견의 발을 편안하게 유지하며, 패드는 사용 후 간편하게 폐기할 수 있어 청소가 간편합니다. 훈련용, 비 오는 날 또는 외출 시 유용한 제품입니다.",
142,12,1,반려견패드(중) 40*50cm*100매,8480,중간 크기로 실내 위생 관리에 최적화되어 있습니다.,개,100,D3z142,2024.7.16,"반려견패드(중) 40x50cm 100매는 중형 반려견에게 적합한 고성능 패드입니다. 컴팩트한 사이즈와 대량 포장으로 가성비를 극대화했습니다. 우수한 흡수력과 고속 건조 기능을 갖춘 이 패드는 소변을 빠르게 흡수하여 위생적인 환경을 유지합니다. 표면의 부드러운 원단은 반려견의 발에 자극을 주지 않으며, 방수 처리된 바닥은 바닥에 흡착하여 패드가 제자리에 고정됩니다. 패드는 일회용으로 사용 후 간편하게 폐기할 수 있어 관리가 쉽습니다.",
143,14,1,반려묘사료 10kg,25980,고양이를 위한 건강한 영양을 공급하는 대용량 사료입니다.,g,10000,C1a143,2024.7.17,"반려묘사료 10kg은 모든 연령대의 고양이에게 적합한 균형 잡힌 영양을 제공하는 사료입니다. 고품질 단백질과 필수 비타민, 미네랄이 포함되어 있어 고양이의 건강을 유지하는 데 도움이 됩니다. 영양소가 풍부하게 함유되어 있어 면역력 강화와 소화 건강을 지원하며, 맛과 영양이 조화롭게 설계되어 까다로운 고양이들도 만족할 수 있습니다.",
144,16,1,밥이보약 CAT NO스트레스 2kg,27800,고양이 스트레스 관리에 도움을 주는 사료입니다.,g,2000,C1z144,2024.7.18,"밥이보약 CAT NO스트레스는 스트레스를 받기 쉬운 고양이를 위한 맞춤형 사료입니다. 이 제품은 스트레스 완화에 효과적인 성분들을 포함하여, 고양이의 심리적 안정과 편안함을 제공합니다. 비타민 B군과 아미노산이 풍부하게 포함되어 있으며, 스트레스와 관련된 행동 문제를 줄여줍니다. 또한, 고양이의 전반적인 건강을 고려하여 면역력 강화와 소화 건강에 도움을 주는 영양소가 포함되어 있습니다. 맛과 영양이 균형 잡힌 이 사료는 까다로운 고양이들도 만족할 수 있습니다.",
145,16,1,밥이보약 CAT 걱정없는 헤어볼 2kg,27800,고양이 털 관리에 도움을 주는 사료입니다.,g,2000,C1z145,2024.7.19,"밥이보약 CAT 걱정없는 헤어볼 2kg은 고양이의 헤어볼 문제를 해결하기 위한 사료입니다. 특별히 설계된 포뮬러로 헤어볼 형성을 감소시키고, 소화기 건강을 지원합니다. 고품질 단백질과 식이섬유가 풍부하여 고양이의 소화 기능을 개선하며, 건강한 피부와 털을 유지하는 데 도움을 줍니다. 또한, 맛있게 조리되어 고양이들이 좋아할 수 있는 맛과 향을 제공합니다. 매일 급여하여 헤어볼 문제를 예방하고 고양이의 건강을 관리하세요.",
146,14,1,밥이보약 CAT 빛나는 피모 2kg,27800,고양이의 피모 건강을 위해 제작된 사료입니다.,g,2000,C1a146,2024.7.20,"밥이보약 CAT 빛나는 피모는 고양이의 건강한 털과 피부를 위한 사료입니다. 2kg의 용량으로 제공되며, 비타민과 오메가-3 지방산이 포함되어 있어 건강한 털을 유지하는 데 도움을 줍니다. 고단백 저지방으로 고양이의 체중 관리에도 적합합니다.",
147,4,1,밥이보약 DOG 건강한 장 2kg,25800,강아지의 장 건강을 지원하는 사료입니다.,g,2000,D1z147,2024.7.21,"밥이보약 DOG 건강한 장은 반려견의 장 건강을 위한 고급 사료입니다. 2kg의 용량으로 제공되며, 프리바이오틱스와 프로바이오틱스가 풍부하게 함유되어 장내 유익균을 활성화하고 소화를 돕습니다. 식이섬유가 포함되어 변비 예방에도 효과적이며, 반려견의 전반적인 건강을 지원합니다.",
148,4,1,밥이보약 DOG 빛나는 피모 2kg,25800,강아지의 피모 건강을 위해 제작된 사료입니다.,g,2000,D1z148,2024.7.22,"밥이보약 DOG 빛나는 피모 2kg은 반려견의 건강한 피모를 위해 설계된 사료입니다. 피부와 모발에 필요한 비타민과 미네랄이 풍부하게 포함되어 있으며, 오메가-3와 오메가-6 지방산이 모발에 윤기와 건강을 제공합니다. 고단백 성분으로 활력을 지원하며, 매일 먹이면 아름답고 건강한 피모를 유지할 수 있습니다.",
149,4,1,밥이보약 DOG 알맞은체중 2kg,25800,알맞은 체중 관리를 위한 DOG 밥이보약 2kg,g,2000,D1z149,2024.7.23,"밥이보약 DOG 알맞은체중 2kg으로 반려견의 건강한 체중 관리를 도와주세요! 체중 조절을 위해 설계된 이 사료는 저칼로리 성분과 높은 단백질 함량으로 균형 잡힌 식사를 제공합니다. 소화가 잘 되는 재료로 만들어져 체중 관리에 도움을 주며, 맛있는 식사로 반려견의 만족감을 높입니다.",
150,3,1,밥이보약 DOG 활기찬 노후 2kg,25800,활기찬 노후를 위한 강아지 사료 2kg,g,2000,D1s150,2024.7.24,"밥이보약 DOG 활기찬 노후는 2kg의 패키지로 제공되는 반려견 사료입니다. 노령견의 건강을 고려하여 특별히 조정된 영양 성분이 포함되어 있습니다. 활력을 유지하고 관절 건강을 지원하는 데 도움을 주며, 노화에 따른 건강 문제를 예방하는 제품입니다.",
151,24,1,보아털 오뎅꼬치,2000,보아털로 만든 오뎅 꼬치 장난감,X,1,C3z151,2024.7.25,"보아털 오뎅꼬치는 반려동물을 위한 맛있는 간식으로, 신선한 오뎅을 사용하여 만든 제품입니다. 고단백 간식으로 반려동물의 기호를 자극하며, 씹기 좋은 질감으로 간편하게 급여할 수 있습니다. 반려동물의 기호와 건강을 동시에 만족시키는 맛있고 영양가 있는 간식입니다.",
152,36,1,부들부들 덴탈 바르는 치약 80g,5000,강아지와 고양이를 위한 덴탈 케어를 돕는 바르는 치약입니다.,g,80,Z3z152,2024.7.26,"부들부들 덴탈 바르는 치약은 반려동물의 구강 건강을 위해 특별히 개발된 치약입니다. 칫솔에 묻혀서 간편하게 사용하며, 치석과 플라크 제거에 효과적입니다. 상쾌한 향이 반려동물의 입 냄새를 개선하고, 구강 내 세균을 억제하여 건강한 치아와 잇몸을 유지하는 데 도움을 줍니다.",
153,36,1,부들부들 손가락 칫솔 2개입,3200,강아지와 고양이를 위한 부드러운 손가락 칫솔 2개 세트,개,2,Z3z153,2024.7.27,"부들부들 손가락 칫솔 2개입은 반려동물의 치아를 간편하게 관리할 수 있는 도구입니다. 손가락에 끼워 사용하는 디자인으로, 칫솔이 작은 부분까지 세심하게 닦을 수 있습니다. 위생적이고 사용하기 쉬운 제품으로, 반려동물의 구강 관리를 효과적으로 지원합니다.",
154,36,1,부들부들 제너럴 샴푸&린스 500g,6300,부들부들 제너럴 샴푸와 린스 500g,g,500,Z3z154,2024.7.28,"부들부들 제너럴 샴푸&린스 500g은 반려동물의 피부와 모질을 건강하게 관리하는 제품입니다. 부드러운 성분으로 피부 자극을 최소화하며, 윤기 나는 털을 유지하도록 돕습니다. 샴푸와 린스가 함께 제공되어 간편하게 사용할 수 있으며, 반려동물의 모질을 깨끗하고 건강하게 유지하는 데 도움을 줍니다.",
155,8,1,불리스틱 중소형 6p,13500,중소형 강아지를 위한 6개 세트의 불리스틱 장난감,개,6,D2z155,2024.7.29,"불리스틱 중소형 6p로 반려동물의 씹는 욕구를 충족하세요! 중소형 사이즈로 다양한 견종에게 적합하며, 튼튼하고 안전한 재질로 만들어져 치아 건강을 지원합니다. 6개의 세트로 넉넉하게 제공되며, 씹는 동안 스트레스를 해소하고 즐거운 시간을 보낼 수 있습니다.",
156,6,1,불리스틱 초소형 9p,13500,작은 사이즈의 강아지를 위한 식사용 어덜트 사료입니다. 소형견에게 적합한 사이즈와 영양소를 제공합니다.,개,9,D2a156,2024.7.30,"불리스틱 초소형은 작은 반려동물을 위한 간식입니다. 9개의 소포장으로 제공되며, 작은 사이즈로 인해 작은 반려동물의 기호에 맞춰 제작되었습니다. 풍부한 맛과 부드러운 식감이 특징이며, 간식이나 훈련 보상용으로 적합합니다.",
157,20,1,"브로스 닭고기, 고구마와 당근 파우치 40g",2100,"닭고기, 고구마와 당근 파우치, 영양 가득 파우치 간식입니다.",g,40,C2z157,2024.7.31,"브로스 닭고기, 고구마와 당근 파우치는 40g의 소용량으로 제공됩니다. 신선한 닭고기와 영양가 높은 고구마, 당근이 조화를 이루어 맛과 건강을 모두 고려한 간식입니다. 부드러운 질감과 풍부한 영양이 특징이며, 고양이의 간식이나 일상 식사로 적합합니다.",
158,8,1,"브로스 순살 닭고기, 토마토, 당근 파우치 40g",2100,순살 닭고기와 채소가 들어간 브로스 파우치 40g,g,40,D2z158,2024.8.1,"브로스 순살 닭고기, 토마토, 당근 파우치 40g은 반려동물에게 건강한 간식을 제공합니다. 신선한 순살 닭고기와 영양가 있는 토마토, 당근이 조화를 이루어 맛과 영양을 동시에 챙깁니다. 부드럽고 촉촉한 식감으로 반려동물이 좋아하며, 40g의 작은 파우치로 간편하게 급여할 수 있습니다. 영양과 기호를 모두 만족시키는 제품입니다.",
159,20,1,"브로스 참치, 멸치, 흰살생선 파우치 40g",2100,다양한 종류의 생선을 담은 고양이용 파우치 간식입니다.,g,40,C2z159,2024.8.2,"브로스 참치, 멸치, 흰살생선 파우치는 고양이의 기호성을 고려한 혼합 간식입니다. 40g의 소포장으로 신선하게 제공되며, 참치, 멸치, 흰살생선이 조화를 이루어 풍부한 맛을 제공합니다. 고단백 저지방으로 고양이의 건강을 지원하며, 영양가 높은 간식으로 특별한 보상 시간에 적합합니다.",
160,20,1,"브로스 참치, 새우, 흰살생선 파우치 40g",2100,"참치, 새우, 흰살생선을 사용한 파우치 간식 40g",g,40,C2z160,2024.8.3,"브로스 참치, 새우, 흰살생선 파우치 40g으로 고양이에게 다양한 맛을 제공하세요! 신선한 참치, 새우, 흰살생선이 조화를 이루어 고양이의 입맛을 사로잡으며, 부드러운 식감과 풍미로 간편하게 급여할 수 있는 간식입니다. 40g의 실용적인 포장으로 신선함을 유지합니다.",
161,20,1,비타 캣얌 연어 40G,3000,연어가 들어간 고양이 스낵,g,40,C2z161,2024.8.4,"비타 캣얌 연어 40G는 고양이의 미각을 사로잡는 고급 연어 간식입니다. 신선한 연어를 사용하여 풍부한 오메가-3와 오메가-6 지방산을 공급하며, 피부와 모발 건강을 돕습니다. 자연 성분으로 만들어져 안전하고, 고양이에게 건강하고 맛있는 보상을 제공합니다. 소량 포장으로 신선함을 유지하며, 간편하게 제공할 수 있는 간식입니다.",
162,20,1,비타크래프트 캣스틱 연어 3개입,2200,고양이용 연어 맛 캣스틱 3개,개,3,C2z162,2024.8.5,"비타크래프트 캣스틱 연어 3개입으로 고양이에게 맛있는 즐거움을 선사하세요! 연어의 풍미를 담은 이 캣스틱은 부드럽고 고소한 맛이 고양이의 식욕을 자극합니다. 간편한 스틱 형태로 언제 어디서나 간식으로 제공할 수 있으며, 건강한 성분으로 안전하게 급여할 수 있습니다.",
163,20,1,비타크래프트 캣스틱 코어피쉬 3개입,2200,코어피쉬를 주재료로 한 캣스틱,개,3,C2z163,2024.7.10,"비타크래프트 캣스틱 코어피쉬 3개입으로 고양이에게 특별한 간식을! 코어피쉬의 깊고 진한 맛이 고양이의 입맛을 사로잡으며, 부드럽고 씹기 좋은 식감으로 간편하게 제공할 수 있습니다. 영양가가 높고 자연 재료로 만들어져 건강하게 먹일 수 있으며, 간식으로 또는 훈련 보상으로 적합합니다.",
164,20,1,비타크래프트 캣얌 연어 40g,3000,연어를 주원료로 사용하여 부드럽고 맛있는 간식,g,40,C2z164,2024.7.11,"고양이의 입맛을 사로잡는 비타크래프트 캣얌 연어 40g! 신선한 연어를 주원료로 사용하여 부드럽고 맛있는 간식이 됩니다. 풍부한 단백질과 오메가-3 지방산이 고양이의 피부와 털 건강을 지원하며, 자연 그대로의 맛과 영양을 담았습니다. 작은 사이즈로 간편하게 급여할 수 있어 일상적인 간식이나 훈련 보상으로 적합합니다.",
165,20,1,비타크래프트 캣얌 치즈 40g,3000,고양이를 위한 맛있는 치즈 맛 간식,g,40,C2z165,2024.7.12,"비타크래프트 캣얌 치즈 40g으로 고양이에게 풍부한 맛과 영양을 제공하세요! 부드러운 치즈 맛이 고양이의 입맛을 사로잡으며, 고단백 간식으로 건강을 지원합니다. 소량 포장으로 신선함을 유지하며, 간편하게 급여할 수 있는 비타크래프트의 인기 간식입니다.",
166,32,1,서울우유 아이펫밀크 180ml x 3팩,5500,반려동물을 위한 아이펫밀크 3팩 세트,ml,540,Z2z166,2024.7.13,"서울우유 아이펫밀크 180ml x 3팩으로 반려동물의 맛있는 영양 간식! 고소하고 신선한 우유로 만들어진 이 밀크는 반려동물에게 필수 영양소를 보충하며, 소화가 잘 되는 성분으로 건강을 지원합니다. 180ml의 소형 팩으로 실용적이며, 3팩으로 넉넉하게 사용할 수 있습니다.",
